application_id,continent,processing_center,application_date,biometrics_date,biometrics_delay_days,decision_date,processing_days,document_verification_delay,employer,employer_size,salary_usd,applicant_age,education_level,has_job_experience,full_time_flag,case_status,fraud_risk_score,sponsor_country,applicant_country_Argentina,applicant_country_Australia,applicant_country_Bangladesh,applicant_country_Brazil,applicant_country_Canada,applicant_country_Chile,applicant_country_China,applicant_country_Colombia,applicant_country_Egypt,applicant_country_France,applicant_country_Germany,applicant_country_Ghana,applicant_country_India,applicant_country_Italy,applicant_country_Japan,applicant_country_Kenya,applicant_country_Mexico,applicant_country_Netherlands,applicant_country_New Zealand,applicant_country_Nigeria,applicant_country_Pakistan,applicant_country_Philippines,applicant_country_Poland,applicant_country_South Africa,applicant_country_Spain,applicant_country_UAE,applicant_country_UK,applicant_country_USA,visa_type_B1/B2,visa_type_Business,visa_type_F1,visa_type_Family,visa_type_H1B,visa_type_H4,visa_type_J1,visa_type_L1,visa_type_Student (Other),visa_type_Tourist,visa_type_Work (Other)
APP022132,Asia,Berlin Consulate,2024-07-26,06-08-2024,11,2024-10-16,82,6,FinServ,0,0,18,Bachelor's,Y,N,Denied,0.268,New Zealand,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022133,Asia,San Francisco Consulate,2019-04-08,08-04-2019,0,2019-06-20,73,3,EduWorld,303,7952,27,Bachelor's,Y,Y,Approved,0.142,India,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022134,Oceania,Dubai Consulate,2023-03-02,11-03-2023,9,2023-05-29,88,0,EduWorld,310,26492,19,Bachelor's,Y,Y,Approved,0.225,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022135,Oceania,London Consulate,2025-04-04,07-05-2025,33,2025-07-24,111,2,GlobalHire,701,35518,25,High School,Y,Y,Denied,0.173,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022136,Oceania,Hyderabad Consulate,2021-02-19,11-03-2021,20,2021-06-04,105,3,FinServ,91,91650,42,Bachelor's,Y,N,Denied,0.136,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022137,North America,Chicago Consulate,2023-11-14,19-11-2023,5,2024-01-23,70,3,TechSolutions,298,4629,29,High School,N,Y,Approved,0.257,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP022138,Africa,Sydney Consulate,2024-07-19,23-07-2024,4,2024-08-10,22,3,BuildIt,423,20107,46,Bachelor's,Y,N,Approved,0.252,South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP022139,Oceania,Delhi Consulate,2024-02-21,10-03-2024,18,2024-05-27,96,5,InfoCorp,23,8643,52,Bachelor's,Y,Y,Approved,0.159,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022140,North America,Bangalore Consulate,2021-07-24,25-07-2021,1,2021-11-24,123,3,EduWorld,550,2448,24,Bachelor's,Y,Y,Approved,0.185,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022141,North America,Tokyo Consulate,2019-01-22,25-01-2019,3,2019-03-22,59,1,MediHealth,1001,13845,38,Bachelor's,Y,Y,Approved,0.265,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
APP022142,Africa,Toronto Consulate,2020-08-29,20-09-2020,22,2021-01-01,125,1,MediHealth,638,30587,25,Diploma,Y,N,Approved,0.202,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022143,Europe,Paris Consulate,2024-08-02,08-08-2024,6,2024-08-31,29,5,BuildIt,260,19418,37,Diploma,N,Y,Approved,0.212,France,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP022144,Oceania,Chicago Consulate,2025-01-06,30-01-2025,24,2025-04-17,101,3,BuildIt,95,13773,29,Bachelor's,N,N,Approved,0.201,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022145,North America,San Francisco Consulate,2019-12-25,31-12-2019,6,2020-04-23,120,6,MediHealth,79,10622,19,Bachelor's,Y,N,Approved,0.085,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
APP022146,South America,Toronto Consulate,2022-09-13,04-10-2022,21,2022-09-24,11,6,InfoCorp,324,22815,18,Master's,Y,Y,Approved,0.274,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022147,South America,Chennai Consulate,2024-03-02,26-03-2024,24,2024-03-15,13,10,FinServ,0,0,18,Bachelor's,N,N,Approved,0.26,New Zealand,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP022148,Europe,San Francisco Consulate,2019-01-07,07-02-2019,31,2019-04-15,98,4,MediHealth,132,19033,36,Bachelor's,N,Y,Approved,0.189,Netherlands,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022149,Asia,San Francisco Consulate,2019-06-22,24-06-2019,2,2019-08-11,50,4,FinServ,291,17010,47,Master's,N,Y,Approved,0.154,UAE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022150,Asia,Mumbai Consulate,2025-04-01,18-04-2025,17,2025-06-26,86,0,InfoCorp,129,36094,44,Diploma,N,Y,Approved,0.142,UAE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022151,Asia,London Consulate,2022-09-12,16-09-2022,4,2023-01-08,118,9,GlobalHire,523,17997,40,Bachelor's,Y,N,Denied,0.144,India,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022152,Europe,Mumbai Consulate,2023-11-13,20-11-2023,7,2023-11-22,9,0,EduWorld,667,20463,45,Bachelor's,Y,Y,Approved,0.248,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP022153,South America,Dubai Consulate,2023-04-21,06-05-2023,15,2023-07-28,98,7,EduWorld,335,28080,31,Diploma,Y,N,Approved,0.209,Brazil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022154,North America,Toronto Consulate,2022-04-12,10-05-2022,28,2022-05-20,38,6,BuildIt,198,22300,42,High School,N,Y,Approved,0.243,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022155,South America,Berlin Consulate,2020-04-16,30-04-2020,14,2020-06-03,48,6,GlobalHire,261,13717,31,Bachelor's,Y,Y,Approved,0.201,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022156,South America,San Francisco Consulate,2024-06-19,04-07-2024,15,2024-09-11,84,8,BuildIt,817,5540,25,Master's,Y,Y,Approved,0.125,Argentina,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022157,Europe,Tokyo Consulate,2023-08-09,21-08-2023,12,2023-12-12,125,0,MediHealth,208,100217,21,Bachelor's,Y,N,Approved,0.118,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022158,North America,Chennai Consulate,2024-02-29,09-03-2024,9,2024-04-04,35,1,EduWorld,238,28354,35,Bachelor's,Y,N,Denied,0.182,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
APP022159,Oceania,Dubai Consulate,2018-06-10,22-06-2018,12,2018-09-28,110,31,FinServ,499,13485,27,Bachelor's,N,N,Denied,0.143,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022160,North America,Sydney Consulate,2018-08-05,11-08-2018,6,2018-09-11,37,0,BuildIt,187,6933,33,High School,Y,Y,Withdrawn,0.241,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP022161,Africa,Bangalore Consulate,2018-06-01,12-06-2018,11,2018-07-10,39,0,GlobalHire,1304,15169,39,Bachelor's,N,Y,Approved,0.397,Ghana,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022162,Africa,Chennai Consulate,2018-11-13,15-12-2018,32,2019-03-13,120,11,FinServ,0,0,36,Bachelor's,Y,Y,Approved,0.175,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022163,South America,New York Consulate,2019-04-27,07-05-2019,10,2019-07-06,70,4,BuildIt,1452,7337,24,High School,Y,Y,Approved,0.161,Argentina,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
APP022164,South America,Chennai Consulate,2024-04-22,30-04-2024,8,2024-06-08,47,4,MediHealth,793,31285,45,Bachelor's,N,N,Approved,0.238,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP022165,Europe,Berlin Consulate,2022-11-10,17-11-2022,7,2023-01-07,58,0,GlobalHire,286,15132,50,PhD,Y,Y,Denied,0.233,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022166,Europe,London Consulate,2022-03-26,13-04-2022,18,2022-06-20,86,5,GlobalHire,148,14030,18,PhD,Y,Y,Approved,0.259,Spain,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022167,Oceania,New York Consulate,2024-09-26,28-09-2024,2,2024-11-21,56,0,InfoCorp,635,29847,36,Master's,N,Y,Approved,0.165,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022168,Oceania,Chicago Consulate,2021-07-26,15-08-2021,20,2021-11-09,106,2,TechSolutions,365,69592,22,High School,N,N,Approved,0.143,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022169,North America,San Francisco Consulate,2019-01-03,20-01-2019,17,2019-03-12,68,3,BuildIt,475,5686,43,Bachelor's,N,N,Approved,0.177,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022170,Europe,Sydney Consulate,2019-03-20,20-03-2019,0,2019-08-13,146,5,FinServ,279,105710,21,High School,Y,N,Approved,0.108,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022171,North America,Mumbai Consulate,2025-04-10,09-05-2025,29,2025-06-01,52,1,TechSolutions,184,18253,26,Diploma,N,Y,Denied,0.178,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022172,Europe,Mumbai Consulate,2018-06-14,28-06-2018,14,2018-10-17,125,2,TechSolutions,194,86139,31,Bachelor's,Y,Y,Approved,0.181,UK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
APP022173,South America,Tokyo Consulate,2024-08-02,25-08-2024,23,2024-09-09,38,13,BuildIt,1619,18031,39,Bachelor's,Y,N,Approved,0.198,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP022174,South America,San Francisco Consulate,2020-11-04,06-11-2020,2,2021-01-24,81,8,BuildIt,75,20520,43,Master's,N,Y,Approved,0.138,Brazil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022175,North America,Dubai Consulate,2025-03-07,29-03-2025,22,2025-04-14,38,4,FinServ,917,21878,29,PhD,Y,Y,Approved,0.189,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
APP022176,South America,Berlin Consulate,2025-06-08,28-06-2025,20,2025-08-07,60,3,FinServ,367,14627,26,Master's,N,Y,Approved,0.187,Argentina,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022177,North America,Paris Consulate,2022-05-05,05-05-2022,0,2022-09-06,124,6,FinServ,839,68599,46,Bachelor's,Y,N,Approved,0.11,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
APP022178,Asia,San Francisco Consulate,2021-06-17,29-06-2021,12,2021-10-21,126,5,BuildIt,332,29530,32,High School,N,Y,Approved,0.078,China,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP022179,Africa,Berlin Consulate,2018-03-08,29-03-2018,21,2018-03-26,18,7,InfoCorp,208,25083,34,Bachelor's,N,Y,Approved,0.229,Egypt,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022180,Africa,Toronto Consulate,2021-10-09,20-10-2021,11,2021-11-06,28,0,FinServ,0,0,47,Bachelor's,Y,N,Approved,0.269,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP022181,Africa,New York Consulate,2019-05-11,11-05-2019,0,2019-07-17,67,0,MediHealth,1373,27279,34,High School,N,N,Denied,0.152,South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022182,Oceania,Dubai Consulate,2019-12-07,23-12-2019,16,2020-03-10,94,2,GlobalHire,222,22092,50,Diploma,N,Y,Approved,0.139,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022183,Oceania,Tokyo Consulate,2024-06-20,27-06-2024,7,2024-10-23,125,6,GlobalHire,152,25907,18,Bachelor's,Y,Y,Approved,0.171,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022184,Asia,Mumbai Consulate,2019-08-13,11-09-2019,29,2019-12-15,124,0,EduWorld,257,47405,27,PhD,N,N,Approved,0.083,Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022185,Africa,Tokyo Consulate,2019-04-05,07-05-2019,32,2019-05-12,37,0,MediHealth,253,13542,28,Bachelor's,Y,N,Denied,0.2,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022186,Oceania,Delhi Consulate,2019-09-14,02-10-2019,18,2020-01-06,114,7,EduWorld,148,87623,29,Bachelor's,Y,N,Approved,0.137,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP022187,Oceania,Hyderabad Consulate,2024-03-17,04-04-2024,18,2024-03-22,5,2,BuildIt,1133,14177,25,Master's,Y,Y,Approved,0.374,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022188,Asia,London Consulate,2021-05-30,21-06-2021,22,2021-07-23,54,1,EduWorld,494,18790,35,Bachelor's,Y,Y,Approved,0.2,Pakistan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022189,Oceania,Chennai Consulate,2023-04-03,03-04-2023,0,2023-06-04,62,1,GlobalHire,272,21584,22,Diploma,Y,N,Approved,0.217,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
APP022190,North America,Toronto Consulate,2025-06-21,11-07-2025,20,2025-10-12,113,1,InfoCorp,409,132031,28,Bachelor's,Y,N,Approved,0.095,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022191,Africa,Chennai Consulate,2018-10-23,11-11-2018,19,2018-11-18,26,2,MediHealth,616,18190,29,Bachelor's,N,N,Approved,0.222,Ghana,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022192,South America,Chicago Consulate,2020-04-14,01-05-2020,17,2020-07-08,85,2,GlobalHire,105,53989,28,Bachelor's,Y,Y,Approved,0.213,Colombia,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022193,Europe,Chennai Consulate,2022-04-05,07-04-2022,2,2022-07-30,116,2,GlobalHire,139,41323,41,Master's,N,Y,Approved,0.116,Netherlands,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022194,North America,Sydney Consulate,2020-03-31,09-05-2020,39,2020-05-26,56,3,FinServ,1915,19312,20,Bachelor's,Y,Y,Approved,0.185,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022195,Africa,Delhi Consulate,2021-03-29,12-04-2021,14,2021-08-11,135,3,BuildIt,300,59781,35,Bachelor's,Y,Y,Approved,0.117,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022196,North America,Dubai Consulate,2022-02-21,27-02-2022,6,2022-05-28,96,16,GlobalHire,375,10912,22,Master's,Y,Y,Approved,0.327,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
APP022197,North America,London Consulate,2018-10-11,21-10-2018,10,2019-01-16,97,7,TechSolutions,296,7432,30,High School,N,Y,Approved,0.135,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP022198,Africa,Toronto Consulate,2020-08-07,15-08-2020,8,2020-12-05,120,9,InfoCorp,168,11029,23,High School,N,N,Approved,0.192,Ghana,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022199,Europe,Delhi Consulate,2020-02-07,18-02-2020,11,2020-06-01,115,4,TechSolutions,216,50538,25,Bachelor's,Y,N,Approved,0.108,Netherlands,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP022200,Asia,Mumbai Consulate,2023-06-08,15-06-2023,7,2023-10-30,144,2,MediHealth,187,9428,18,Bachelor's,Y,Y,Approved,0.1,Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP022201,Europe,Berlin Consulate,2023-11-09,19-11-2023,10,2023-11-23,14,0,FinServ,0,0,30,Master's,Y,N,Approved,0.354,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
APP022202,Oceania,Paris Consulate,2022-12-18,30-12-2022,12,2023-02-10,54,17,MediHealth,399,24122,27,Bachelor's,Y,Y,Approved,0.2,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022203,Europe,Chennai Consulate,2023-09-24,23-10-2023,29,2023-11-07,44,18,BuildIt,645,23919,35,Bachelor's,Y,N,Approved,0.227,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022204,Europe,Bangalore Consulate,2019-08-07,12-09-2019,36,2019-09-13,37,2,EduWorld,340,22038,36,High School,Y,N,Denied,0.203,Germany,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP022205,Oceania,Mumbai Consulate,2019-12-16,16-12-2019,0,2020-04-10,116,3,TechSolutions,558,120784,32,High School,N,Y,Approved,0.152,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP022206,Europe,Delhi Consulate,2019-10-06,06-10-2019,0,2019-10-23,17,7,InfoCorp,321,13735,22,Bachelor's,Y,Y,Approved,0.293,Netherlands,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022207,North America,Delhi Consulate,2018-01-16,06-02-2018,21,2018-03-21,64,1,InfoCorp,326,26833,38,Bachelor's,N,N,Withdrawn,0.251,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
APP022208,Africa,Dubai Consulate,2019-08-27,27-08-2019,0,2019-10-10,44,16,GlobalHire,1529,26072,22,Master's,Y,Y,Approved,0.186,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP022209,North America,Bangalore Consulate,2021-01-07,10-01-2021,3,2021-03-25,77,7,InfoCorp,130,26389,24,Master's,Y,N,Approved,0.144,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022210,North America,Chicago Consulate,2021-10-21,08-11-2021,18,2022-01-26,97,8,EduWorld,304,88968,41,PhD,Y,N,Approved,0.251,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP022211,Asia,San Francisco Consulate,2023-01-09,09-01-2023,0,2023-03-23,73,1,TechSolutions,322,19459,47,Master's,Y,N,Approved,0.157,China,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP022212,North America,Sydney Consulate,2023-01-10,03-02-2023,24,2023-03-24,73,4,InfoCorp,183,22071,31,High School,Y,Y,Approved,0.176,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP022213,Asia,Bangalore Consulate,2023-12-06,18-12-2023,12,2024-04-07,123,5,EduWorld,372,18969,31,Bachelor's,N,Y,Approved,0.224,Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP022214,Asia,Toronto Consulate,2020-01-07,12-01-2020,5,2020-06-15,160,22,BuildIt,728,94559,31,Bachelor's,Y,Y,Approved,0.05,India,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP022215,North America,Tokyo Consulate,2020-11-05,16-11-2020,11,2020-12-16,41,9,EduWorld,257,23091,35,Bachelor's,Y,Y,Approved,0.236,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
